
HEREDIA,18-280-8542,Aurelia,Braune,Seadon,5,FAILED,32,50
LIMON,18-280-8542,Aurelia,Braune,Dingley,7,FAILED,15,50
COTO,18-280-8542,Aurelia,Braune,Kleis,9,APPROVED,32,50
PZ,18-280-8542,Aurelia,Braune,Clemmensen,9,APPROVED,44,50
HEREDIA,18-280-8542,Aurelia,Braune,Llorente,4,FAILED,12,50
LIMON,18-280-8542,Aurelia,Braune,Dabbes,8,APPROVED,6,50
COTO,04-390-1882,Greg,Tumbelty,Bernardelli,3,FAILED,14,50
PZ,04-390-1882,Greg,Tumbelty,Hacaud,8,APPROVED,33,50
HEREDIA,04-390-1882,Greg,Tumbelty,Daymont,7,APPROVED,43,50
LIMON,04-390-1882,Greg,Tumbelty,Arington,7,FAILED,4,50
COTO,04-390-1882,Greg,Tumbelty,Fealey,7,FAILED,20,50
PZ,04-390-1882,Greg,Tumbelty,Portress,6,FAILED,20,50
HEREDIA,04-390-1882,Greg,Tumbelty,Fairpool,6,FAILED,48,50
LIMON,04-390-1882,Greg,Tumbelty,Seadon,3,FAILED,3,50
COTO,04-390-1882,Greg,Tumbelty,Dingley,8,APPROVED,8,50
PZ,04-390-1882,Greg,Tumbelty,Kleis,8,APPROVED,21,50
HEREDIA,04-390-1882,Greg,Tumbelty,Clemmensen,3,FAILED,32,50
LIMON,04-390-1882,Greg,Tumbelty,Llorente,6,FAILED,27,50
COTO,40-351-5836,Rubi,Shoemark,Bernardelli,9,APPROVED,17,50
PZ,40-351-5836,Rubi,Shoemark,Hacaud,6,FAILED,26,50
HEREDIA,40-351-5836,Rubi,Shoemark,Daymont,7,FAILED,46,50
LIMON,40-351-5836,Rubi,Shoemark,Arington,7,FAILED,30,50
COTO,40-351-5836,Rubi,Shoemark,Fealey,3,FAILED,37,50
PZ,40-351-5836,Rubi,Shoemark,Portress,6,FAILED,35,50
HEREDIA,40-351-5836,Rubi,Shoemark,Fairpool,5,FAILED,19,50
LIMON,40-351-5836,Rubi,Shoemark,Seadon,7,FAILED,42,50
COTO,40-351-5836,Rubi,Shoemark,Dingley,4,FAILED,48,50
PZ,40-351-5836,Rubi,Shoemark,Kleis,6,FAILED,12,50
HEREDIA,40-351-5836,Rubi,Shoemark,Clemmensen,4,FAILED,18,50
LIMON,40-351-5836,Rubi,Shoemark,Llorente,9,APPROVED,0,50
COTO,40-351-5836,Rubi,Shoemark,Dabbes,10,APPROVED,37,50
PZ,70-280-1415,Corbett,Capp,Bernardelli,8,APPROVED,44,50
HEREDIA,70-280-1415,Corbett,Capp,Hacaud,5,FAILED,32,50
LIMON,70-280-1415,Corbett,Capp,Daymont,3,FAILED,45,50
COTO,70-280-1415,Corbett,Capp,Arington,8,APPROVED,14,50
PZ,70-280-1415,Corbett,Capp,Fealey,10,APPROVED,48,50
HEREDIA,70-280-1415,Corbett,Capp,Portress,6,FAILED,41,50
LIMON,70-280-1415,Corbett,Capp,Fairpool,5,FAILED,20,50
COTO,70-280-1415,Corbett,Capp,Seadon,9,APPROVED,31,50
PZ,70-280-1415,Corbett,Capp,Dingley,8,APPROVED,15,50
HEREDIA,70-280-1415,Corbett,Capp,Kleis,6,FAILED,0,50
LIMON,70-280-1415,Corbett,Capp,Clemmensen,8,APPROVED,36,50
COTO,70-280-1415,Corbett,Capp,Llorente,7,APPROVED,27,50
PZ,45-941-7225,Danielle,Dykins,Bernardelli,6,FAILED,38,50
HEREDIA,45-941-7225,Danielle,Dykins,Hacaud,8,APPROVED,7,50
LIMON,45-941-7225,Danielle,Dykins,Daymont,7,APPROVED,17,50
COTO,45-941-7225,Danielle,Dykins,Arington,9,APPROVED,21,50
PZ,45-941-7225,Danielle,Dykins,Fealey,7,FAILED,17,50
HEREDIA,45-941-7225,Danielle,Dykins,Portress,3,FAILED,19,50
LIMON,45-941-7225,Danielle,Dykins,Fairpool,8,APPROVED,40,50
COTO,45-941-7225,Danielle,Dykins,Seadon,4,FAILED,23,50
PZ,45-941-7225,Danielle,Dykins,Dingley,4,FAILED,9,50
HEREDIA,45-941-7225,Danielle,Dykins,Kleis,5,FAILED,12,50
LIMON,45-941-7225,Danielle,Dykins,Clemmensen,3,FAILED,29,50
COTO,45-941-7225,Danielle,Dykins,Llorente,3,FAILED,31,50
PZ,45-941-7225,Danielle,Dykins,Dabbes,4,FAILED,23,50
HEREDIA,45-941-7225,Danielle,Dykins,Stolte,7,APPROVED,6,50
LIMON,45-941-7225,Danielle,Dykins,Blaxley,9,APPROVED,13,50
COTO,45-941-7225,Danielle,Dykins,Dand,7,FAILED,19,50
PZ,45-941-7225,Danielle,Dykins,Trevance,8,APPROVED,42,50
HEREDIA,31-609-0795,Kerianne,Lidden,Bernardelli,9,APPROVED,34,50
LIMON,31-609-0795,Kerianne,Lidden,Hacaud,9,APPROVED,29,50
COTO,31-609-0795,Kerianne,Lidden,Daymont,6,FAILED,11,50
PZ,31-609-0795,Kerianne,Lidden,Arington,8,APPROVED,12,50
HEREDIA,31-609-0795,Kerianne,Lidden,Fealey,3,FAILED,24,50
LIMON,31-609-0795,Kerianne,Lidden,Portress,9,APPROVED,15,50
COTO,31-609-0795,Kerianne,Lidden,Fairpool,7,APPROVED,49,50
PZ,31-609-0795,Kerianne,Lidden,Seadon,9,APPROVED,45,50
HEREDIA,31-609-0795,Kerianne,Lidden,Dingley,7,APPROVED,42,50
LIMON,31-609-0795,Kerianne,Lidden,Kleis,8,APPROVED,26,50
COTO,31-609-0795,Kerianne,Lidden,Clemmensen,10,APPROVED,32,50
PZ,31-609-0795,Kerianne,Lidden,Llorente,9,APPROVED,34,50
HEREDIA,31-609-0795,Kerianne,Lidden,Dabbes,7,APPROVED,22,50
LIMON,31-609-0795,Kerianne,Lidden,Threadgould,9,APPROVED,12,50
COTO,31-609-0795,Kerianne,Lidden,Camblin,6,FAILED,28,50
PZ,31-609-0795,Kerianne,Lidden,Mattussevich,4,FAILED,14,50
HEREDIA,31-609-0795,Kerianne,Lidden,Haresnaip,8,APPROVED,38,50
LIMON,31-609-0795,Kerianne,Lidden,Ambrogelli,6,FAILED,37,50
COTO,31-609-0795,Kerianne,Lidden,Moth,9,APPROVED,39,50
PZ,18-962-5353,Efrem,Uzelli,Bernardelli,7,APPROVED,46,50
HEREDIA,18-962-5353,Efrem,Uzelli,Hacaud,10,APPROVED,48,50
LIMON,18-962-5353,Efrem,Uzelli,Daymont,7,FAILED,24,50
COTO,18-962-5353,Efrem,Uzelli,Arington,6,FAILED,45,50
PZ,18-962-5353,Efrem,Uzelli,Fealey,8,APPROVED,38,50
HEREDIA,18-962-5353,Efrem,Uzelli,Portress,3,FAILED,3,50
LIMON,18-962-5353,Efrem,Uzelli,Fairpool,5,FAILED,12,50
COTO,18-962-5353,Efrem,Uzelli,Seadon,5,FAILED,46,50
PZ,18-962-5353,Efrem,Uzelli,Dingley,8,APPROVED,44,50
HEREDIA,18-962-5353,Efrem,Uzelli,Kleis,5,FAILED,37,50
LIMON,18-962-5353,Efrem,Uzelli,Clemmensen,5,FAILED,8,50
COTO,18-962-5353,Efrem,Uzelli,Llorente,4,FAILED,44,50
PZ,18-962-5353,Efrem,Uzelli,Dabbes,7,APPROVED,38,50
HEREDIA,31-396-9329,Sheryl,Petran,Bernardelli,4,FAILED,24,50
LIMON,31-396-9329,Sheryl,Petran,Hacaud,10,APPROVED,22,50
COTO,31-396-9329,Sheryl,Petran,Daymont,10,APPROVED,2,50
PZ,31-396-9329,Sheryl,Petran,Arington,4,FAILED,3,50
HEREDIA,31-396-9329,Sheryl,Petran,Fealey,6,FAILED,25,50
LIMON,31-396-9329,Sheryl,Petran,Portress,8,APPROVED,22,50
COTO,31-396-9329,Sheryl,Petran,Fairpool,9,APPROVED,22,50
PZ,31-396-9329,Sheryl,Petran,Seadon,4,FAILED,14,50
HEREDIA,31-396-9329,Sheryl,Petran,Dingley,10,APPROVED,41,50
LIMON,31-396-9329,Sheryl,Petran,Kleis,6,FAILED,24,50
COTO,31-396-9329,Sheryl,Petran,Clemmensen,10,APPROVED,35,50
PZ,31-396-9329,Sheryl,Petran,Llorente,8,APPROVED,34,50
HEREDIA,31-396-9329,Sheryl,Petran,Dabbes,10,APPROVED,28,50
LIMON,31-396-9329,Sheryl,Petran,Baythorp,8,APPROVED,49,50
COTO,97-836-1152,Maude,Rraundl,Bernardelli,6,FAILED,14,50
PZ,97-836-1152,Maude,Rraundl,Hacaud,4,FAILED,8,50
HEREDIA,97-836-1152,Maude,Rraundl,Daymont,10,APPROVED,4,50
LIMON,97-836-1152,Maude,Rraundl,Arington,9,APPROVED,8,50
COTO,97-836-1152,Maude,Rraundl,Fealey,4,FAILED,11,50
PZ,97-836-1152,Maude,Rraundl,Portress,9,APPROVED,34,50
HEREDIA,97-836-1152,Maude,Rraundl,Fairpool,8,APPROVED,31,50
LIMON,97-836-1152,Maude,Rraundl,Seadon,7,APPROVED,38,50
COTO,97-836-1152,Maude,Rraundl,Dingley,7,FAILED,46,50
PZ,97-836-1152,Maude,Rraundl,Kleis,5,FAILED,43,50
HEREDIA,97-836-1152,Maude,Rraundl,Clemmensen,7,APPROVED,46,50
LIMON,97-836-1152,Maude,Rraundl,Llorente,9,APPROVED,40,50
COTO,97-836-1152,Maude,Rraundl,Dabbes,9,APPROVED,4,50
PZ,97-836-1152,Maude,Rraundl,Hasser,5,FAILED,22,50
HEREDIA,77-696-7043,Steward,Dawson,Bernardelli,3,FAILED,23,50
LIMON,77-696-7043,Steward,Dawson,Hacaud,3,FAILED,31,50
COTO,77-696-7043,Steward,Dawson,Daymont,8,APPROVED,3,50
PZ,77-696-7043,Steward,Dawson,Arington,6,FAILED,7,50
HEREDIA,77-696-7043,Steward,Dawson,Fealey,8,APPROVED,10,50
LIMON,77-696-7043,Steward,Dawson,Portress,9,APPROVED,34,50
COTO,77-696-7043,Steward,Dawson,Fairpool,5,FAILED,27,50
PZ,77-696-7043,Steward,Dawson,Seadon,5,FAILED,28,50
HEREDIA,77-696-7043,Steward,Dawson,Dingley,9,APPROVED,40,50
LIMON,77-696-7043,Steward,Dawson,Kleis,5,FAILED,20,50
COTO,77-696-7043,Steward,Dawson,Clemmensen,8,APPROVED,42,50
PZ,77-696-7043,Steward,Dawson,Llorente,4,FAILED,32,50
HEREDIA,77-696-7043,Steward,Dawson,Dabbes,3,FAILED,25,50
LIMON,77-696-7043,Steward,Dawson,Startin,9,APPROVED,23,50
COTO,77-696-7043,Steward,Dawson,Larkcum,5,FAILED,18,50
PZ,76-158-4266,Chevalier,Casterton,Bernardelli,9,APPROVED,15,50
HEREDIA,76-158-4266,Chevalier,Casterton,Hacaud,4,FAILED,4,50
LIMON,76-158-4266,Chevalier,Casterton,Daymont,5,FAILED,25,50
COTO,76-158-4266,Chevalier,Casterton,Arington,5,FAILED,2,50
PZ,76-158-4266,Chevalier,Casterton,Fealey,10,APPROVED,29,50
HEREDIA,76-158-4266,Chevalier,Casterton,Portress,4,FAILED,48,50
LIMON,76-158-4266,Chevalier,Casterton,Fairpool,3,FAILED,48,50
COTO,76-158-4266,Chevalier,Casterton,Seadon,8,APPROVED,37,50
PZ,76-158-4266,Chevalier,Casterton,Dingley,7,FAILED,21,50
HEREDIA,76-158-4266,Chevalier,Casterton,Kleis,9,APPROVED,1,50
LIMON,76-158-4266,Chevalier,Casterton,Clemmensen,8,APPROVED,42,50
COTO,76-158-4266,Chevalier,Casterton,Llorente,8,APPROVED,26,50
PZ,76-158-4266,Chevalier,Casterton,Dabbes,3,FAILED,3,50
HEREDIA,76-158-4266,Chevalier,Casterton,Moggach,3,FAILED,37,50
LIMON,76-158-4266,Chevalier,Casterton,Goricke,9,APPROVED,34,50
COTO,76-158-4266,Chevalier,Casterton,Smalley,9,APPROVED,49,50
PZ,52-197-0101,Ronda,Greenstreet,Bernardelli,5,FAILED,6,50
HEREDIA,52-197-0101,Ronda,Greenstreet,Hacaud,6,FAILED,43,50
LIMON,52-197-0101,Ronda,Greenstreet,Daymont,4,FAILED,15,50
COTO,52-197-0101,Ronda,Greenstreet,Arington,8,APPROVED,10,50
PZ,52-197-0101,Ronda,Greenstreet,Fealey,9,APPROVED,6,50
HEREDIA,52-197-0101,Ronda,Greenstreet,Portress,3,FAILED,11,50
LIMON,52-197-0101,Ronda,Greenstreet,Fairpool,9,APPROVED,17,50
COTO,52-197-0101,Ronda,Greenstreet,Seadon,7,FAILED,19,50
PZ,52-197-0101,Ronda,Greenstreet,Dingley,8,APPROVED,26,50
HEREDIA,52-197-0101,Ronda,Greenstreet,Kleis,5,FAILED,43,50
LIMON,52-197-0101,Ronda,Greenstreet,Clemmensen,7,FAILED,34,50
COTO,52-197-0101,Ronda,Greenstreet,Llorente,5,FAILED,8,50
PZ,52-197-0101,Ronda,Greenstreet,Dabbes,7,APPROVED,22,50
HEREDIA,52-197-0101,Ronda,Greenstreet,Pinare,6,FAILED,25,50
LIMON,59-148-7459,Josephine,Dadley,Bernardelli,4,FAILED,47,50
COTO,59-148-7459,Josephine,Dadley,Hacaud,8,APPROVED,8,50
PZ,59-148-7459,Josephine,Dadley,Daymont,9,APPROVED,37,50
HEREDIA,59-148-7459,Josephine,Dadley,Arington,7,FAILED,16,50
LIMON,59-148-7459,Josephine,Dadley,Fealey,3,FAILED,43,50
COTO,59-148-7459,Josephine,Dadley,Portress,8,APPROVED,37,50
PZ,59-148-7459,Josephine,Dadley,Fairpool,3,FAILED,5,50
HEREDIA,59-148-7459,Josephine,Dadley,Seadon,7,APPROVED,34,50
LIMON,59-148-7459,Josephine,Dadley,Dingley,5,FAILED,11,50
COTO,59-148-7459,Josephine,Dadley,Kleis,9,APPROVED,45,50
PZ,59-148-7459,Josephine,Dadley,Clemmensen,7,APPROVED,33,50
HEREDIA,59-148-7459,Josephine,Dadley,Llorente,10,APPROVED,40,50
LIMON,31-646-6200,Say,Gabbat,Bernardelli,4,FAILED,12,50
COTO,31-646-6200,Say,Gabbat,Hacaud,9,APPROVED,44,50
PZ,31-646-6200,Say,Gabbat,Daymont,8,APPROVED,15,50
HEREDIA,31-646-6200,Say,Gabbat,Arington,5,FAILED,26,50
LIMON,31-646-6200,Say,Gabbat,Fealey,10,APPROVED,12,50
COTO,31-646-6200,Say,Gabbat,Portress,6,FAILED,19,50
PZ,31-646-6200,Say,Gabbat,Fairpool,6,FAILED,16,50
HEREDIA,31-646-6200,Say,Gabbat,Seadon,5,FAILED,2,50
LIMON,31-646-6200,Say,Gabbat,Dingley,10,APPROVED,34,50
COTO,31-646-6200,Say,Gabbat,Kleis,4,FAILED,3,50
PZ,31-646-6200,Say,Gabbat,Clemmensen,4,FAILED,48,50
HEREDIA,31-646-6200,Say,Gabbat,Llorente,7,FAILED,41,50
